contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPX250321P05620000,2025-03-20 20:13:21+00:00,5667.56005859375,19.280000686645508,5620.0,3.25,0.0,0.0,0.0,0.0,3373.0,6290,0.0312596875,False,REGULAR,USD
SPX250321P05625000,2025-03-20 20:14:45+00:00,5667.56005859375,19.280000686645508,5625.0,4.0,0.0,0.0,0.0,0.0,3892.0,17492,0.0312596875,False,REGULAR,USD
SPXW250321P05630000,2025-03-21 19:59:40+00:00,5667.56005859375,19.280000686645508,5630.0,0.03,0.0,0.05,-11.77,-99.74576,48983.0,1332,0.053964538574218755,False,REGULAR,USD
SPX250321P05635000,2025-03-20 20:14:57+00:00,5667.56005859375,19.280000686645508,5635.0,5.5,0.0,0.0,0.0,0.0,2775.0,4465,0.0312596875,False,REGULAR,USD
SPXW250321P05640000,2025-03-21 19:59:46+00:00,5667.56005859375,19.280000686645508,5640.0,0.03,0.0,0.05,-14.820001,-99.79799,50567.0,1253,0.04126935302734375,False,REGULAR,USD
SPX250321P05645000,2025-03-20 20:13:54+00:00,5667.56005859375,19.280000686645508,5645.0,7.8,0.0,0.0,0.0,0.0,3237.0,3336,0.015634843750000002,False,REGULAR,USD
SPX250321P05650000,2025-03-20 20:14:12+00:00,5667.56005859375,19.280000686645508,5650.0,9.13,0.0,0.0,0.0,0.0,10916.0,52860,0.015634843750000002,False,REGULAR,USD
SPXW250321P05655000,2025-03-21 19:59:45+00:00,5667.56005859375,19.280000686645508,5655.0,0.03,0.0,0.05,-20.09,-99.85089,20021.0,1047,0.021005883789062506,False,REGULAR,USD
SPXW250321P05660000,2025-03-21 19:59:49+00:00,5667.56005859375,19.280000686645508,5660.0,0.02,0.0,0.05,-22.5,-99.91119,14823.0,1270,0.013681738281250001,False,REGULAR,USD
SPX250321P05665000,2025-03-20 20:13:28+00:00,5667.56005859375,19.280000686645508,5665.0,14.8,0.0,0.0,0.0,0.0,1386.0,2362,0.00196310546875,False,REGULAR,USD
SPX250321P05670000,2025-03-20 20:08:56+00:00,5667.56005859375,19.280000686645508,5670.0,18.6,0.0,0.0,0.0,0.0,1765.0,3219,1.0000000000000003e-05,True,REGULAR,USD
SPXW250321P05675000,2025-03-21 19:59:58+00:00,5667.56005859375,19.280000686645508,5675.0,6.6,6.8,8.6,-23.1,-77.77778,3600.0,955,0.031839515686035165,True,REGULAR,USD
SPXW250321P05680000,2025-03-21 19:59:59+00:00,5667.56005859375,19.280000686645508,5680.0,13.1,11.2,15.0,-19.019999,-59.21544,1966.0,2972,0.0600679931640625,True,REGULAR,USD
SPX250321P05685000,2025-03-20 19:59:58+00:00,5667.56005859375,19.280000686645508,5685.0,30.39,0.0,0.0,0.0,0.0,1153.0,1120,1.0000000000000003e-05,True,REGULAR,USD
SPX250321P05690000,2025-03-20 20:14:53+00:00,5667.56005859375,19.280000686645508,5690.0,30.46,0.0,0.0,0.0,0.0,972.0,2087,1.0000000000000003e-05,True,REGULAR,USD
SPXW250321P05695000,2025-03-21 19:59:46+00:00,5667.56005859375,19.280000686645508,5695.0,26.77,26.2,31.5,-15.630001,-36.86321,386.0,1077,0.11463287719726564,True,REGULAR,USD
SPX250321P05700000,2025-03-20 20:14:53+00:00,5667.56005859375,19.280000686645508,5700.0,38.24,0.0,0.0,0.0,0.0,14489.0,88349,1.0000000000000003e-05,True,REGULAR,USD
SPX250321P05705000,2025-03-20 19:57:45+00:00,5667.56005859375,19.280000686645508,5705.0,42.93,0.0,0.0,0.0,0.0,466.0,2111,1.0000000000000003e-05,True,REGULAR,USD
SPXW250321P05710000,2025-03-21 19:59:42+00:00,5667.56005859375,19.280000686645508,5710.0,39.5,41.2,47.2,-12.07,-23.40508,652.0,2164,0.15869981933593752,True,REGULAR,USD
SPX250321P05715000,2025-03-20 19:42:01+00:00,5667.56005859375,19.280000686645508,5715.0,53.1,0.0,0.0,0.0,0.0,121.0,1229,1.0000000000000003e-05,True,REGULAR,USD
