contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250805C06250000,2025-08-05 19:55:53+00:00,6299.18994140625,17.850000381469727,6250.0,49.38,48.0,51.0,-39.539997,-44.466934,1634.0,400,0.1167080517578125,True,REGULAR,USD
SPXW250805C06255000,2025-08-05 19:51:57+00:00,6299.18994140625,17.850000381469727,6255.0,48.4,43.0,46.0,-31.279999,-39.257027,263.0,152,0.1079190771484375,True,REGULAR,USD
SPXW250805C06260000,2025-08-05 19:56:43+00:00,6299.18994140625,17.850000381469727,6260.0,41.5,38.0,41.0,-31.669998,-43.282764,734.0,138,0.09897751617431641,True,REGULAR,USD
SPXW250805C06265000,2025-08-05 19:59:39+00:00,6299.18994140625,17.850000381469727,6265.0,33.7,33.5,36.0,-40.170002,-54.379314,544.0,112,0.0898528515625,True,REGULAR,USD
SPXW250805C06270000,2025-08-05 19:59:36+00:00,6299.18994140625,17.850000381469727,6270.0,30.0,28.8,30.9,-39.57,-56.877964,1543.0,324,0.07908025421142578,True,REGULAR,USD
SPXW250805C06275000,2025-08-05 19:59:39+00:00,6299.18994140625,17.850000381469727,6275.0,23.4,23.8,25.8,-40.65,-63.46604,1400.0,163,0.0681855877685547,True,REGULAR,USD
SPXW250805C06280000,2025-08-05 19:59:54+00:00,6299.18994140625,17.850000381469727,6280.0,19.7,18.8,20.7,-41.01,-67.55065,4513.0,263,0.05713833496093751,True,REGULAR,USD
SPXW250805C06285000,2025-08-05 19:59:58+00:00,6299.18994140625,17.850000381469727,6285.0,14.5,14.1,15.9,-35.88,-71.218735,3255.0,344,0.04929539581298829,True,REGULAR,USD
SPXW250805C06290000,2025-08-05 19:59:58+00:00,6299.18994140625,17.850000381469727,6290.0,9.7,9.1,9.7,-41.149998,-80.924286,10636.0,416,0.024423818359375002,True,REGULAR,USD
SPXW250805C06295000,2025-08-05 19:59:55+00:00,6299.18994140625,17.850000381469727,6295.0,4.6,4.4,4.5,-42.24,-90.17934,18831.0,384,0.012186391906738283,True,REGULAR,USD
SPXW250805C06300000,2025-08-05 19:59:59+00:00,6299.18994140625,17.850000381469727,6300.0,0.1,0.1,0.15,-42.2,-99.763596,62644.0,1651,0.0033516413879394534,False,REGULAR,USD
SPXW250805C06305000,2025-08-05 19:59:59+00:00,6299.18994140625,17.850000381469727,6305.0,0.05,0.0,0.05,-37.780003,-99.86783,84458.0,412,0.009897596435546874,False,REGULAR,USD
SPXW250805C06310000,2025-08-05 19:59:53+00:00,6299.18994140625,17.850000381469727,6310.0,0.03,0.0,0.05,-34.27,-99.91254,109691.0,749,0.016611396484375002,False,REGULAR,USD
SPXW250805C06315000,2025-08-05 19:59:38+00:00,6299.18994140625,17.850000381469727,6315.0,0.05,0.0,0.05,-30.25,-99.834984,92782.0,766,0.0229589892578125,False,REGULAR,USD
SPXW250805C06320000,2025-08-05 19:59:20+00:00,6299.18994140625,17.850000381469727,6320.0,0.04,0.0,0.05,-26.38,-99.8486,119446.0,1320,0.028940374755859376,False,REGULAR,USD
SPXW250805C06325000,2025-08-05 19:59:42+00:00,6299.18994140625,17.850000381469727,6325.0,0.03,0.0,0.05,-22.869999,-99.868996,91005.0,1646,0.034921760253906246,False,REGULAR,USD
SPXW250805C06330000,2025-08-05 19:59:34+00:00,6299.18994140625,17.850000381469727,6330.0,0.03,0.0,0.05,-19.57,-99.84694,85607.0,1949,0.04053693847656249,False,REGULAR,USD
SPXW250805C06335000,2025-08-05 19:58:38+00:00,6299.18994140625,17.850000381469727,6335.0,0.03,0.0,0.05,-16.06,-99.813545,52581.0,1341,0.0463962548828125,False,REGULAR,USD
SPXW250805C06340000,2025-08-05 19:59:44+00:00,6299.18994140625,17.850000381469727,6340.0,0.03,0.0,0.05,-13.27,-99.77444,58957.0,1567,0.051767294921875,False,REGULAR,USD
SPXW250805C06345000,2025-08-05 19:58:53+00:00,6299.18994140625,17.850000381469727,6345.0,0.03,0.0,0.05,-10.97,-99.72727,39773.0,1635,0.05738247314453126,False,REGULAR,USD
