contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPX250321C05620000,2025-03-20 19:53:26+00:00,5667.56005859375,19.280000686645508,5620.0,48.47,0.0,0.0,0.0,0.0,92.0,5908,1.0000000000000003e-05,True,REGULAR,USD
SPXW250321C05625000,2025-03-21 19:59:45+00:00,5667.56005859375,19.280000686645508,5625.0,44.0,38.5,43.8,-8.689999,-16.492691,24768.0,1098,0.10559976440429686,True,REGULAR,USD
SPXW250321C05630000,2025-03-21 19:59:50+00:00,5667.56005859375,19.280000686645508,5630.0,36.73,32.8,38.8,-11.580002,-23.970198,22909.0,660,0.09620044433593751,True,REGULAR,USD
SPX250321C05635000,2025-03-20 20:09:39+00:00,5667.56005859375,19.280000686645508,5635.0,36.97,0.0,0.0,0.0,0.0,287.0,4549,1.0000000000000003e-05,True,REGULAR,USD
SPX250321C05640000,2025-03-20 20:12:41+00:00,5667.56005859375,19.280000686645508,5640.0,32.6,0.0,0.0,0.0,0.0,374.0,1140,1.0000000000000003e-05,True,REGULAR,USD
SPXW250321C05645000,2025-03-21 19:59:48+00:00,5667.56005859375,19.280000686645508,5645.0,19.2,19.2,23.4,-18.91,-49.619522,39166.0,503,0.05954919952392578,True,REGULAR,USD
SPXW250321C05650000,2025-03-21 19:59:59+00:00,5667.56005859375,19.280000686645508,5650.0,16.55,14.7,18.8,-18.369999,-52.605957,92747.0,1981,0.05607023040771484,True,REGULAR,USD
SPXW250321C05655000,2025-03-21 19:59:59+00:00,5667.56005859375,19.280000686645508,5655.0,10.03,8.7,12.8,-21.670002,-68.35963,56657.0,847,0.028085891113281247,True,REGULAR,USD
SPX250321C05660000,2025-03-20 20:12:58+00:00,5667.56005859375,19.280000686645508,5660.0,19.78,0.0,0.0,0.0,0.0,1712.0,3129,1.0000000000000003e-05,True,REGULAR,USD
SPXW250321C05665000,2025-03-21 19:59:59+00:00,5667.56005859375,19.280000686645508,5665.0,2.55,1.8,3.1,-24.27,-90.49217,56685.0,973,0.012506823272705081,True,REGULAR,USD
SPXW250321C05670000,2025-03-21 19:59:59+00:00,5667.56005859375,19.280000686645508,5670.0,0.1,0.05,0.15,-23.65,-99.57895,71936.0,1569,0.007425697326660157,False,REGULAR,USD
SPXW250321C05675000,2025-03-21 19:59:58+00:00,5667.56005859375,19.280000686645508,5675.0,0.05,0.0,0.05,-21.2,-99.76471,62020.0,1278,0.013559669189453127,False,REGULAR,USD
SPX250321C05680000,2025-03-20 20:14:55+00:00,5667.56005859375,19.280000686645508,5680.0,10.0,0.0,0.0,0.0,0.0,3060.0,6072,0.007822421875,False,REGULAR,USD
SPXW250321C05685000,2025-03-21 19:59:33+00:00,5667.56005859375,19.280000686645508,5685.0,0.03,0.0,0.05,-17.22,-99.82608,39091.0,1242,0.02759761474609375,False,REGULAR,USD
SPXW250321C05690000,2025-03-21 19:59:46+00:00,5667.56005859375,19.280000686645508,5690.0,0.02,0.0,0.05,-14.7,-99.86413,37169.0,875,0.03431141479492188,False,REGULAR,USD
SPXW250321C05695000,2025-03-21 19:59:06+00:00,5667.56005859375,19.280000686645508,5695.0,0.03,0.0,0.05,-12.940001,-99.76869,24466.0,936,0.04078107666015625,False,REGULAR,USD
SPXW250321C05700000,2025-03-21 19:59:46+00:00,5667.56005859375,19.280000686645508,5700.0,0.03,0.0,0.05,-11.37,-99.73685,78932.0,7758,0.04712866943359375,False,REGULAR,USD
SPX250321C05705000,2025-03-20 20:13:32+00:00,5667.56005859375,19.280000686645508,5705.0,3.97,0.0,0.0,0.0,0.0,2445.0,1815,0.0312596875,False,REGULAR,USD
SPX250321C05710000,2025-03-20 20:14:53+00:00,5667.56005859375,19.280000686645508,5710.0,3.07,0.0,0.0,0.0,0.0,5717.0,3827,0.0312596875,False,REGULAR,USD
SPXW250321C05715000,2025-03-21 19:57:58+00:00,5667.56005859375,19.280000686645508,5715.0,0.03,0.0,0.05,-7.1699996,-99.58333,21333.0,1640,0.06592730957031251,False,REGULAR,USD
