contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250401C05585000,2025-04-01 19:59:07+00:00,5633.06982421875,21.770000457763672,5585.0,44.26,44.7,50.2,6.41,16.935272,13443.0,745,0.13434703552246097,True,REGULAR,USD
SPXW250401C05590000,2025-04-01 19:58:43+00:00,5633.06982421875,21.770000457763672,5590.0,39.5,39.7,46.3,3.540001,9.13313,22326.0,1026,0.14148807739257813,True,REGULAR,USD
SPXW250401C05595000,2025-04-01 19:58:00+00:00,5633.06982421875,21.770000457763672,5595.0,35.82,34.7,41.3,3.92,12.408991,19549.0,563,0.13034927276611324,True,REGULAR,USD
SPXW250401C05600000,2025-04-01 19:59:51+00:00,5633.06982421875,21.770000457763672,5600.0,33.6,29.7,35.0,4.699999,16.607769,55605.0,7157,0.10013717254638671,True,REGULAR,USD
SPXW250401C05605000,2025-04-01 19:59:20+00:00,5633.06982421875,21.770000457763672,5605.0,23.5,24.7,29.0,-3.2999992,-12.021856,34568.0,999,0.07233593688964844,True,REGULAR,USD
SPXW250401C05610000,2025-04-01 19:59:23+00:00,5633.06982421875,21.770000457763672,5610.0,22.6,20.7,25.0,-2.0200005,-9.21533,50004.0,1370,0.07850042602539065,True,REGULAR,USD
SPXW250401C05615000,2025-04-01 19:59:53+00:00,5633.06982421875,21.770000457763672,5615.0,16.7,17.2,19.3,-5.199999,-24.186043,50235.0,1028,0.05735195587158204,True,REGULAR,USD
SPXW250401C05620000,2025-04-01 19:59:59+00:00,5633.06982421875,21.770000457763672,5620.0,12.1,12.1,13.8,-7.6000004,-38.578682,77119.0,963,0.03898055755615234,True,REGULAR,USD
SPXW250401C05625000,2025-04-01 19:59:59+00:00,5633.06982421875,21.770000457763672,5625.0,7.6,7.6,8.0,-9.58,-55.762512,67189.0,1636,1.0000000000000003e-05,True,REGULAR,USD
SPXW250401C05630000,2025-04-01 19:59:59+00:00,5633.06982421875,21.770000457763672,5630.0,2.6,2.6,2.75,-12.0,-82.75862,91674.0,1702,1.0000000000000003e-05,True,REGULAR,USD
SPXW250401C05635000,2025-04-01 19:59:57+00:00,5633.06982421875,21.770000457763672,5635.0,0.05,0.0,0.05,-13.23,-99.6235,60752.0,1131,0.00464862548828125,False,REGULAR,USD
SPXW250401C05640000,2025-04-01 19:59:54+00:00,5633.06982421875,21.770000457763672,5640.0,0.05,0.0,0.05,-11.2699995,-99.73452,65444.0,1644,0.012827254638671876,False,REGULAR,USD
SPXW250401C05645000,2025-04-01 19:59:44+00:00,5633.06982421875,21.770000457763672,5645.0,0.05,0.0,0.05,-9.75,-99.48979,51328.0,1669,0.020151400146484377,False,REGULAR,USD
SPXW250401C05650000,2025-04-01 19:59:27+00:00,5633.06982421875,21.770000457763672,5650.0,0.05,0.0,0.05,-8.65,-99.425285,88691.0,2321,0.02710933837890625,False,REGULAR,USD
SPXW250401C05655000,2025-04-01 19:59:08+00:00,5633.06982421875,21.770000457763672,5655.0,0.03,0.0,0.05,-7.35,-99.59349,41727.0,1052,0.03394520751953125,False,REGULAR,USD
SPXW250401C05660000,2025-04-01 19:59:07+00:00,5633.06982421875,21.770000457763672,5660.0,0.04,0.0,0.05,-6.16,-99.35484,49946.0,1280,0.040414869384765614,False,REGULAR,USD
SPXW250401C05665000,2025-04-01 19:57:11+00:00,5633.06982421875,21.770000457763672,5665.0,0.05,0.0,0.05,-5.25,-99.0566,38154.0,930,0.04688453125,False,REGULAR,USD
SPXW250401C05670000,2025-04-01 19:59:21+00:00,5633.06982421875,21.770000457763672,5670.0,0.03,0.0,0.05,-4.47,-99.33333,43823.0,1485,0.05323212402343751,False,REGULAR,USD
SPXW250401C05675000,2025-04-01 19:56:41+00:00,5633.06982421875,21.770000457763672,5675.0,0.03,0.0,0.05,-3.77,-99.210526,35434.0,1780,0.05933557861328125,False,REGULAR,USD
SPXW250401C05680000,2025-04-01 19:58:02+00:00,5633.06982421875,21.770000457763672,5680.0,0.03,0.0,0.05,-3.07,-99.032265,37747.0,1060,0.065439033203125,False,REGULAR,USD
