contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250325C05730000,2025-03-25 19:58:42+00:00,5776.64990234375,17.149999618530273,5730.0,45.5,42.6,49.4,3.4900017,8.30755,1135.0,853,0.13834479827880858,True,REGULAR,USD
SPXW250325C05735000,2025-03-25 19:58:44+00:00,5776.64990234375,17.149999618530273,5735.0,39.8,37.8,45.3,2.3099976,6.1616364,597.0,387,0.14066411102294923,True,REGULAR,USD
SPXW250325C05740000,2025-03-25 19:59:03+00:00,5776.64990234375,17.149999618530273,5740.0,33.74,32.6,39.4,-1.5599976,-4.4192567,1641.0,577,0.1173489144897461,True,REGULAR,USD
SPXW250325C05745000,2025-03-25 19:59:40+00:00,5776.64990234375,17.149999618530273,5745.0,30.8,27.6,35.3,-0.8100014,-2.5624845,3206.0,1279,0.11808132904052734,True,REGULAR,USD
SPXW250325C05750000,2025-03-25 19:59:29+00:00,5776.64990234375,17.149999618530273,5750.0,25.8,23.0,26.9,-2.0300007,-7.294289,8553.0,2287,0.05054660400390625,True,REGULAR,USD
SPXW250325C05755000,2025-03-25 19:59:40+00:00,5776.64990234375,17.149999618530273,5755.0,20.8,17.7,24.0,-3.9400005,-15.925629,5337.0,1061,0.07886663330078125,True,REGULAR,USD
SPXW250325C05760000,2025-03-25 19:59:57+00:00,5776.64990234375,17.149999618530273,5760.0,15.7,14.5,17.5,-5.5999994,-26.291079,19968.0,1051,0.04712866943359375,True,REGULAR,USD
SPXW250325C05765000,2025-03-25 19:59:59+00:00,5776.64990234375,17.149999618530273,5765.0,11.2,11.0,12.0,-7.2,-39.130436,50724.0,1557,0.028482615661621094,True,REGULAR,USD
SPXW250325C05770000,2025-03-25 19:59:59+00:00,5776.64990234375,17.149999618530273,5770.0,6.16,5.8,7.0,-9.54,-60.76433,106450.0,2432,0.018961226501464847,True,REGULAR,USD
SPXW250325C05775000,2025-03-25 19:59:59+00:00,5776.64990234375,17.149999618530273,5775.0,1.2,1.0,1.35,-12.1,-90.97744,112319.0,1334,1.0000000000000003e-05,True,REGULAR,USD
SPXW250325C05780000,2025-03-25 19:59:58+00:00,5776.64990234375,17.149999618530273,5780.0,0.05,0.0,0.05,-10.99,-99.547104,118754.0,2004,0.006967938232421875,False,REGULAR,USD
SPXW250325C05785000,2025-03-25 19:59:53+00:00,5776.64990234375,17.149999618530273,5785.0,0.03,0.0,0.05,-9.1,-99.67142,73995.0,1092,0.014597256469726564,False,REGULAR,USD
SPXW250325C05790000,2025-03-25 19:59:53+00:00,5776.64990234375,17.149999618530273,5790.0,0.05,0.0,0.05,-7.24,-99.31413,73101.0,1839,0.02161622924804688,False,REGULAR,USD
SPXW250325C05795000,2025-03-25 19:59:53+00:00,5776.64990234375,17.149999618530273,5795.0,0.05,0.0,0.05,-5.85,-99.15254,49318.0,1398,0.028330029296875,False,REGULAR,USD
SPXW250325C05800000,2025-03-25 19:59:12+00:00,5776.64990234375,17.149999618530273,5800.0,0.03,0.0,0.05,-4.47,-99.33333,83464.0,5279,0.034921760253906246,False,REGULAR,USD
SPXW250325C05805000,2025-03-25 19:58:09+00:00,5776.64990234375,17.149999618530273,5805.0,0.03,0.0,0.05,-3.52,-99.15493,43708.0,2038,0.04126935302734375,False,REGULAR,USD
SPXW250325C05810000,2025-03-25 19:59:29+00:00,5776.64990234375,17.149999618530273,5810.0,0.03,0.0,0.05,-2.67,-98.888885,35373.0,1951,0.0473728076171875,False,REGULAR,USD
SPXW250325C05815000,2025-03-25 19:55:05+00:00,5776.64990234375,17.149999618530273,5815.0,0.03,0.0,0.05,-2.03,-98.54369,27203.0,1718,0.05347626220703126,False,REGULAR,USD
SPXW250325C05820000,2025-03-25 19:57:52+00:00,5776.64990234375,17.149999618530273,5820.0,0.03,0.0,0.05,-1.5400001,-98.08918,24843.0,4585,0.059579716796875,False,REGULAR,USD
SPXW250325C05825000,2025-03-25 19:57:27+00:00,5776.64990234375,17.149999618530273,5825.0,0.03,0.0,0.05,-1.13,-97.413795,22706.0,6244,0.06568317138671875,False,REGULAR,USD
