contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250505P05640000,2025-05-02 20:14:30+00:00,5686.669921875,22.68000030517578,5640.0,11.2,10.6,11.0,-68.94,-86.02446,2305,146,0.13890936782836916,False,REGULAR,USD
SPXW250505P05650000,2025-05-02 20:14:47+00:00,5686.669921875,22.68000030517578,5650.0,12.98,12.6,13.0,-75.020004,-85.25,5376,265,0.13433177688598635,False,REGULAR,USD
SPXW250505P05660000,2025-05-02 20:14:29+00:00,5686.669921875,22.68000030517578,5660.0,15.9,15.1,15.5,-49.769997,-75.788025,2176,65,0.13035690208435055,False,REGULAR,USD
SPXW250505P05670000,2025-05-02 20:14:52+00:00,5686.669921875,22.68000030517578,5670.0,18.15,18.1,18.5,-81.71,-81.824554,2147,124,0.12654987228393555,False,REGULAR,USD
SPXW250505P05675000,2025-05-02 20:14:53+00:00,5686.669921875,22.68000030517578,5675.0,19.8,19.8,20.2,-83.740005,-80.87696,1593,70,0.1246730599975586,False,REGULAR,USD
SPXW250505P05680000,2025-05-02 20:14:08+00:00,5686.669921875,22.68000030517578,5680.0,22.5,21.7,22.1,-60.800003,-72.9892,1652,30,0.12307090316772462,False,REGULAR,USD
SPXW250505P05690000,2025-05-02 20:13:58+00:00,5686.669921875,22.68000030517578,5690.0,26.27,25.9,26.3,-66.33,-71.63068,3349,48,0.11957667541503905,True,REGULAR,USD
SPXW250505P05700000,2025-05-02 20:14:52+00:00,5686.669921875,22.68000030517578,5700.0,30.8,30.7,31.3,-94.869995,-75.49136,2526,56,0.11680723289489744,True,REGULAR,USD
SPXW250505P05710000,2025-05-02 20:09:12+00:00,5686.669921875,22.68000030517578,5710.0,34.44,36.3,36.9,-54.360004,-61.216217,494,35,0.11359528991699218,True,REGULAR,USD
SPXW250505P05720000,2025-05-02 19:49:09+00:00,5686.669921875,22.68000030517578,5720.0,50.0,42.7,43.2,-56.9,-53.227318,224,22,0.11034520034790038,True,REGULAR,USD
SPXW250505P05725000,2025-05-02 20:05:00+00:00,5686.669921875,22.68000030517578,5725.0,44.96,43.1,49.9,-148.14001,-76.716736,134,6,0.1280986238861084,True,REGULAR,USD
