contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250407P05020000,2025-04-07 19:59:58+00:00,5062.25,46.97999954223633,5020.0,0.15,0.0,0.15,-65.68,-99.77214,11175,1141,0.07789008056640626,False,REGULAR,USD
SPXW250407P05025000,2025-04-07 19:59:53+00:00,5062.25,46.97999954223633,5025.0,0.05,0.0,0.05,-72.549995,-99.93112,9058,757,0.0600679931640625,False,REGULAR,USD
SPXW250407P05030000,2025-04-07 19:59:44+00:00,5062.25,46.97999954223633,5030.0,0.1,0.05,0.15,-69.8,-99.85694,9637,2329,0.06189902954101563,False,REGULAR,USD
SPXW250407P05040000,2025-04-07 19:59:58+00:00,5062.25,46.97999954223633,5040.0,0.03,0.0,0.05,-73.05,-99.958954,10705,235,0.03833969482421875,False,REGULAR,USD
SPXW250407P05050000,2025-04-07 19:59:59+00:00,5062.25,46.97999954223633,5050.0,0.3,0.05,0.35,-77.5,-99.614395,15495,3276,0.03376210388183594,False,REGULAR,USD
SPXW250407P05060000,2025-04-07 19:59:58+00:00,5062.25,46.97999954223633,5060.0,0.38,0.2,0.4,-81.32,-99.53489,5401,476,0.011408201446533206,False,REGULAR,USD
SPXW250407P05070000,2025-04-07 19:59:58+00:00,5062.25,46.97999954223633,5070.0,7.65,7.6,0.0,-79.65,-91.237114,5078,667,1.0000000000000003e-05,True,REGULAR,USD
SPXW250407P05075000,2025-04-07 19:59:54+00:00,5062.25,46.97999954223633,5075.0,12.15,11.7,24.1,-75.25,-86.0984,7078,2869,0.1603324934387207,True,REGULAR,USD
SPXW250407P05080000,2025-04-07 19:59:47+00:00,5062.25,46.97999954223633,5080.0,15.0,16.6,30.8,-75.2,-83.370285,4002,276,0.19574778869628906,True,REGULAR,USD
SPXW250407P05085000,2025-04-07 19:58:54+00:00,5062.25,46.97999954223633,5085.0,20.0,21.2,27.1,-72.04,-78.27032,2548,389,0.1188290022277832,True,REGULAR,USD
SPXW250407P05090000,2025-04-07 19:59:34+00:00,5062.25,46.97999954223633,5090.0,30.8,20.0,39.4,-63.62,-67.37979,2319,231,0.2160570338439941,True,REGULAR,USD
SPXW250407P05095000,2025-04-07 19:58:25+00:00,5062.25,46.97999954223633,5095.0,33.4,25.0,0.0,-63.1,-65.3886,3615,1232,1.0000000000000003e-05,True,REGULAR,USD
SPXW250407P05100000,2025-04-07 19:59:34+00:00,5062.25,46.97999954223633,5100.0,38.7,30.0,45.9,-59.710003,-60.674732,8806,8067,0.2081072842407226,True,REGULAR,USD
SPXW250407P05105000,2025-04-07 19:55:12+00:00,5062.25,46.97999954223633,5105.0,44.4,29.9,53.9,-56.949997,-56.19141,1347,203,0.2579267323303223,True,REGULAR,USD
SPXW250407P05110000,2025-04-07 19:58:44+00:00,5062.25,46.97999954223633,5110.0,51.24,33.2,57.2,-54.94,-51.742325,1297,263,0.2526625027465821,True,REGULAR,USD
