date,spx_close,strike,option_type,last_price,bid,ask,volume,moneyness,moneyness_category,intrinsic_value,time_value,is_itm,itm_discount,spread_cost,bid_ask_spread,last_vs_mid,effective_liquidity_cost,market_maker_profit_per_contract
2025-08-16,6449.7998046875,6460.0,call,10.22,9.3,9.6,8525.0,0.0015814747157092903,ATM,0.0,10.22,False,0.0,0.14999999999999947,0.29999999999999893,-0.08148148148148163,0.14999999999999947,14.999999999999947
2025-08-16,6449.7998046875,6465.0,call,8.2,7.5,7.8,6488.0,0.0023566925753963717,ATM,0.0,8.2,False,0.0,0.1499999999999999,0.2999999999999998,-0.07189542483660116,0.1499999999999999,14.999999999999991
2025-08-16,6449.7998046875,6470.0,call,6.5,5.9,6.2,6177.0,0.003131910435083453,ATM,0.0,6.5,False,0.0,0.1499999999999999,0.2999999999999998,-0.07438016528925608,0.1499999999999999,14.999999999999991
2025-08-16,6449.7998046875,6475.0,call,5.2,4.6,4.8,4713.0,0.0039071282947705345,ATM,0.0,5.2,False,0.0,0.10000000000000009,0.20000000000000018,-0.10638297872340446,0.10000000000000009,10.000000000000009
2025-08-16,6449.7998046875,6480.0,call,4.0,3.5,3.8,5633.0,0.004682346154457616,ATM,0.0,4.0,False,0.0,0.1499999999999999,0.2999999999999998,-0.09589041095890413,0.1499999999999999,14.999999999999991
2025-08-16,6449.7998046875,6490.0,call,2.4,2.05,2.2,4818.0,0.006232781873831779,OTM_Call/ITM_Put,0.0,2.4,False,0.0,0.07500000000000018,0.15000000000000036,-0.1294117647058823,0.07500000000000018,7.500000000000018
2025-08-08,6389.4501953125,6340.0,put,0.03,0.0,0.05,33763.0,-0.0077393506171748875,ITM_Call/OTM_Put,0.0,0.03,False,0.0,0.025,0.05,-0.1999999999999999,0.025,2.5
2025-08-08,6389.4501953125,6345.0,put,0.03,0.0,0.05,28456.0,-0.006956810672866665,ITM_Call/OTM_Put,0.0,0.03,False,0.0,0.025,0.05,-0.1999999999999999,0.025,2.5
2025-08-08,6389.4501953125,6350.0,put,0.05,0.0,0.05,49886.0,-0.0061742707285584435,ITM_Call/OTM_Put,0.0,0.05,False,0.0,0.025,0.05,-1.0,0.025,2.5
2025-08-08,6389.4501953125,6355.0,put,0.05,0.0,0.05,40916.0,-0.005391730784250222,ITM_Call/OTM_Put,0.0,0.05,False,0.0,0.025,0.05,-1.0,0.025,2.5
2025-08-08,6389.4501953125,6360.0,put,0.03,0.0,0.05,54581.0,-0.0046091908399420005,ATM,0.0,0.03,False,0.0,0.025,0.05,-0.1999999999999999,0.025,2.5
2025-08-08,6389.4501953125,6365.0,put,0.03,0.0,0.05,51880.0,-0.0038266508956337785,ATM,0.0,0.03,False,0.0,0.025,0.05,-0.1999999999999999,0.025,2.5
2025-08-08,6389.4501953125,6370.0,put,0.03,0.0,0.05,67057.0,-0.003044110951325557,ATM,0.0,0.03,False,0.0,0.025,0.05,-0.1999999999999999,0.025,2.5
2025-08-08,6389.4501953125,6375.0,put,0.03,0.0,0.05,75261.0,-0.002261571007017335,ATM,0.0,0.03,False,0.0,0.025,0.05,-0.1999999999999999,0.025,2.5
2025-08-08,6389.4501953125,6380.0,put,0.05,0.0,0.05,113851.0,-0.0014790310627091135,ATM,0.0,0.05,False,0.0,0.025,0.05,-1.0,0.025,2.5
2025-08-08,6389.4501953125,6385.0,put,0.05,0.0,0.05,105331.0,-0.0006964911184008919,ATM,0.0,0.05,False,0.0,0.025,0.05,-1.0,0.025,2.5
2025-08-08,6389.4501953125,6390.0,put,1.0,0.55,1.2,76873.0,8.604882590732985e-05,ATM,0.5498046875,0.4501953125,True,0.0,0.32499999999999996,0.6499999999999999,-0.14285714285714285,0.32499999999999996,32.49999999999999
2025-08-08,6389.4501953125,6395.0,put,5.9,5.0,6.3,26768.0,0.0008685887702155515,ATM,5.5498046875,0.35019531250000036,True,0.0,0.6499999999999999,1.2999999999999998,-0.04424778761061947,0.6499999999999999,64.99999999999999
2025-08-08,6389.4501953125,6400.0,put,10.0,10.1,12.0,14020.0,0.0016511287145237732,ATM,10.5498046875,-0.5498046875,True,0.5498046875,0.9500000000000002,1.9000000000000004,0.0950226244343892,1.4998046875000002,149.98046875000003
