contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250820C06350000,2025-08-20 19:50:39+00:00,6395.77978515625,15.6899995803833,6350.0,45.5,45.1,47.5,-21.529999,-32.119946,17848.0,201,0.10755286987304688,True,REGULAR,USD
SPXW250820C06355000,2025-08-20 19:45:15+00:00,6395.77978515625,15.6899995803833,6355.0,40.7,40.1,42.3,-22.32,-35.417328,13989.0,158,0.09555958160400391,True,REGULAR,USD
SPXW250820C06360000,2025-08-20 19:51:30+00:00,6395.77978515625,15.6899995803833,6360.0,40.35,35.1,37.5,-18.04,-30.895704,27828.0,157,0.0900054379272461,True,REGULAR,USD
SPXW250820C06365000,2025-08-20 19:59:10+00:00,6395.77978515625,15.6899995803833,6365.0,30.4,30.3,32.0,-23.9,-44.014732,28362.0,186,0.07328197235107423,True,REGULAR,USD
SPXW250820C06370000,2025-08-20 19:59:25+00:00,6395.77978515625,15.6899995803833,6370.0,25.0,25.3,26.9,-24.400002,-49.392715,44533.0,170,0.06293661682128907,True,REGULAR,USD
SPXW250820C06375000,2025-08-20 19:59:43+00:00,6395.77978515625,15.6899995803833,6375.0,20.6,20.6,21.5,-23.53,-53.319736,55849.0,186,0.04767798034667968,True,REGULAR,USD
SPXW250820C06380000,2025-08-20 19:59:08+00:00,6395.77978515625,15.6899995803833,6380.0,15.7,15.6,17.1,-24.149998,-60.602253,82650.0,316,0.04725073852539062,True,REGULAR,USD
SPXW250820C06385000,2025-08-20 19:58:43+00:00,6395.77978515625,15.6899995803833,6385.0,10.8,10.9,11.5,-25.79,-70.48374,84423.0,118,0.029916927490234373,True,REGULAR,USD
SPXW250820C06390000,2025-08-20 19:59:59+00:00,6395.77978515625,15.6899995803833,6390.0,5.9,5.8,6.5,-25.5,-81.21019,120521.0,278,0.019998813781738282,True,REGULAR,USD
SPXW250820C06395000,2025-08-20 19:59:59+00:00,6395.77978515625,15.6899995803833,6395.0,1.1,1.1,1.3,-26.449999,-96.00726,109104.0,408,0.006388110046386719,True,REGULAR,USD
SPXW250820C06400000,2025-08-20 19:59:56+00:00,6395.77978515625,15.6899995803833,6400.0,0.05,0.0,0.05,-23.810001,-99.79045,201658.0,1218,0.007578283691406251,False,REGULAR,USD
SPXW250820C06405000,2025-08-20 19:59:56+00:00,6395.77978515625,15.6899995803833,6405.0,0.03,0.0,0.05,-20.42,-99.853294,121181.0,815,0.014292083740234378,False,REGULAR,USD
SPXW250820C06410000,2025-08-20 19:59:56+00:00,6395.77978515625,15.6899995803833,6410.0,0.05,0.0,0.05,-16.85,-99.70415,116203.0,1281,0.02063967651367188,False,REGULAR,USD
SPXW250820C06415000,2025-08-20 19:59:34+00:00,6395.77978515625,15.6899995803833,6415.0,0.05,0.0,0.05,-14.23,-99.649864,63054.0,1144,0.026621062011718752,False,REGULAR,USD
SPXW250820C06420000,2025-08-20 19:59:37+00:00,6395.77978515625,15.6899995803833,6420.0,0.03,0.0,0.05,-11.47,-99.73913,66830.0,1131,0.032480378417968754,False,REGULAR,USD
SPXW250820C06425000,2025-08-20 19:58:43+00:00,6395.77978515625,15.6899995803833,6425.0,0.05,0.0,0.05,-9.15,-99.45652,48092.0,2182,0.03821762573242188,False,REGULAR,USD
SPXW250820C06430000,2025-08-20 19:57:56+00:00,6395.77978515625,15.6899995803833,6430.0,0.03,0.0,0.05,-7.0699997,-99.57747,32502.0,1507,0.04383280395507812,False,REGULAR,USD
SPXW250820C06435000,2025-08-20 19:56:49+00:00,6395.77978515625,15.6899995803833,6435.0,0.03,0.0,0.05,-5.47,-99.454544,19369.0,1668,0.049325913085937506,False,REGULAR,USD
SPXW250820C06440000,2025-08-20 19:55:00+00:00,6395.77978515625,15.6899995803833,6440.0,0.03,0.0,0.05,-4.0499997,-99.2647,21296.0,3008,0.054696953125,False,REGULAR,USD
SPXW250820C06445000,2025-08-20 19:54:30+00:00,6395.77978515625,15.6899995803833,6445.0,0.03,0.0,0.05,-2.97,-99.0,24351.0,1830,0.060312131347656256,False,REGULAR,USD
