contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250529P05865000,2025-05-29 19:59:34+00:00,5912.169921875,19.18000030517578,5865.0,0.05,0.0,0.05,-16.980001,-99.706406,40147.0,726,0.06324178955078125,False,REGULAR,USD
SPXW250529P05870000,2025-05-29 19:59:40+00:00,5912.169921875,19.18000030517578,5870.0,0.05,0.0,0.05,-18.45,-99.72974,56801.0,1313,0.05738247314453126,False,REGULAR,USD
SPXW250529P05875000,2025-05-29 19:59:56+00:00,5912.169921875,19.18000030517578,5875.0,0.03,0.0,0.05,-20.99,-99.85728,52868.0,1366,0.0512790185546875,False,REGULAR,USD
SPXW250529P05880000,2025-05-29 19:59:55+00:00,5912.169921875,19.18000030517578,5880.0,0.05,0.0,0.05,-22.75,-99.78071,71846.0,670,0.04517556396484375,False,REGULAR,USD
SPXW250529P05885000,2025-05-29 19:59:53+00:00,5912.169921875,19.18000030517578,5885.0,0.05,0.0,0.05,-24.69,-99.7979,57974.0,706,0.039072109375,False,REGULAR,USD
SPXW250529P05890000,2025-05-29 19:59:42+00:00,5912.169921875,19.18000030517578,5890.0,0.05,0.0,0.05,-26.77,-99.813576,73744.0,1173,0.0327245166015625,False,REGULAR,USD
SPXW250529P05895000,2025-05-29 19:59:58+00:00,5912.169921875,19.18000030517578,5895.0,0.05,0.0,0.05,-29.17,-99.82889,53472.0,746,0.026254854736328125,False,REGULAR,USD
SPXW250529P05900000,2025-05-29 19:59:56+00:00,5912.169921875,19.18000030517578,5900.0,0.03,0.0,0.05,-32.47,-99.90769,93596.0,2359,0.019541054687500004,False,REGULAR,USD
SPXW250529P05905000,2025-05-29 19:59:59+00:00,5912.169921875,19.18000030517578,5905.0,0.05,0.0,0.15,-35.29,-99.85852,50637.0,389,0.01569587829589844,False,REGULAR,USD
SPXW250529P05910000,2025-05-29 20:00:00+00:00,5912.169921875,19.18000030517578,5910.0,0.35,0.2,0.45,-37.57,-99.07701,37504.0,617,0.010095958709716794,False,REGULAR,USD
SPXW250529P05915000,2025-05-29 19:59:59+00:00,5912.169921875,19.18000030517578,5915.0,2.35,2.0,4.2,-38.670002,-94.271095,20764.0,917,0.02056338333129883,True,REGULAR,USD
SPXW250529P05920000,2025-05-29 19:59:59+00:00,5912.169921875,19.18000030517578,5920.0,7.0,7.3,9.9,-37.6,-84.30493,19265.0,518,0.04087262847900391,True,REGULAR,USD
SPXW250529P05925000,2025-05-29 19:59:59+00:00,5912.169921875,19.18000030517578,5925.0,12.0,11.8,14.3,-35.7,-74.842766,11236.0,690,0.04648780670166016,True,REGULAR,USD
SPXW250529P05930000,2025-05-29 19:59:59+00:00,5912.169921875,19.18000030517578,5930.0,16.8,17.1,19.9,-34.2,-67.05882,11370.0,369,0.06490498092651367,True,REGULAR,USD
SPXW250529P05935000,2025-05-29 19:59:50+00:00,5912.169921875,19.18000030517578,5935.0,21.7,22.1,24.9,-30.77,-58.643032,5091.0,139,0.07584542327880861,True,REGULAR,USD
SPXW250529P05940000,2025-05-29 19:59:33+00:00,5912.169921875,19.18000030517578,5940.0,32.0,26.8,29.9,-24.66,-43.522766,4043.0,364,0.08637388244628907,True,REGULAR,USD
SPXW250529P05945000,2025-05-29 19:57:31+00:00,5912.169921875,19.18000030517578,5945.0,31.8,30.8,34.9,-20.900002,-39.658447,1727.0,91,0.0965361343383789,True,REGULAR,USD
SPXW250529P05950000,2025-05-29 19:53:57+00:00,5912.169921875,19.18000030517578,5950.0,41.0,35.8,39.9,-23.400002,-36.335407,2236.0,429,0.10639321350097657,True,REGULAR,USD
SPXW250529P05955000,2025-05-29 19:57:52+00:00,5912.169921875,19.18000030517578,5955.0,44.81,40.8,44.9,-31.34,-41.155613,690.0,46,0.1160671890258789,True,REGULAR,USD
SPXW250529P05960000,2025-05-29 19:56:38+00:00,5912.169921875,19.18000030517578,5960.0,49.57,45.6,49.9,-23.059998,-31.749964,834.0,51,0.12549702636718751,True,REGULAR,USD
