contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250731C06290000,2025-07-31 19:54:39+00:00,6339.39013671875,16.719999313354492,6290.0,39.3,48.7,54.1,-72.5,-64.84794,787.0,676,0.15668567932128907,True,REGULAR,USD
SPXW250731C06295000,2025-07-31 19:59:37+00:00,6339.39013671875,16.719999313354492,6295.0,45.6,44.0,49.1,-62.85,-57.952976,349.0,130,0.14635558242797853,True,REGULAR,USD
SPXW250731C06300000,2025-07-31 19:59:03+00:00,6339.39013671875,16.719999313354492,6300.0,42.0,39.0,43.4,-60.1,-61.26402,1467.0,5155,0.12784685638427734,True,REGULAR,USD
SPXW250731C06305000,2025-07-31 19:56:16+00:00,6339.39013671875,16.719999313354492,6305.0,31.66,35.2,39.1,-66.57001,-68.45949,251.0,238,0.12505452590942384,True,REGULAR,USD
SPXW250731C06310000,2025-07-31 19:59:57+00:00,6339.39013671875,16.719999313354492,6310.0,33.2,29.0,33.6,-54.749996,-62.251274,581.0,816,0.10880407806396485,True,REGULAR,USD
SPXW250731C06315000,2025-07-31 19:59:25+00:00,6339.39013671875,16.719999313354492,6315.0,24.0,24.0,29.1,-59.300003,-70.763725,694.0,128,0.10257855438232422,True,REGULAR,USD
SPXW250731C06320000,2025-07-31 19:59:37+00:00,6339.39013671875,16.719999313354492,6320.0,21.7,20.4,24.1,-57.3,-72.53165,2400.0,1780,0.09072259384155273,True,REGULAR,USD
SPXW250731C06325000,2025-07-31 19:59:58+00:00,6339.39013671875,16.719999313354492,6325.0,16.0,15.5,19.1,-63.57,-79.89192,1822.0,1392,0.07828680511474612,True,REGULAR,USD
SPXW250731C06330000,2025-07-31 19:59:56+00:00,6339.39013671875,16.719999313354492,6330.0,13.1,10.0,11.2,-60.9,-82.297295,5616.0,422,0.0394077993774414,True,REGULAR,USD
SPXW250731C06335000,2025-07-31 19:59:57+00:00,6339.39013671875,16.719999313354492,6335.0,6.0,5.9,7.7,-64.68,-88.99284,11004.0,391,0.03939254074096679,True,REGULAR,USD
SPXW250731C06340000,2025-07-31 19:59:26+00:00,6339.39013671875,16.719999313354492,6340.0,0.95,1.6,2.35,-65.44,-98.56906,15597.0,569,0.019968296508789063,False,REGULAR,USD
SPXW250731C06345000,2025-07-31 19:59:59+00:00,6339.39013671875,16.719999313354492,6345.0,0.1,0.1,0.15,-61.050003,-99.83647,17163.0,421,0.012125357360839844,False,REGULAR,USD
SPXW250731C06350000,2025-07-31 19:59:59+00:00,6339.39013671875,16.719999313354492,6350.0,0.05,0.0,0.05,-56.84,-99.91211,32215.0,4292,0.016245189208984375,False,REGULAR,USD
SPXW250731C06355000,2025-07-31 19:59:55+00:00,6339.39013671875,16.719999313354492,6355.0,0.05,0.0,0.05,-51.64,-99.903275,34935.0,522,0.022470712890625,False,REGULAR,USD
SPXW250731C06360000,2025-07-31 19:59:51+00:00,6339.39013671875,16.719999313354492,6360.0,0.05,0.0,0.05,-48.45,-99.896904,35969.0,1170,0.028574167480468753,False,REGULAR,USD
SPXW250731C06365000,2025-07-31 19:59:04+00:00,6339.39013671875,16.719999313354492,6365.0,0.05,0.0,0.05,-43.95,-99.931786,43290.0,452,0.03443348388671875,False,REGULAR,USD
SPXW250731C06370000,2025-07-31 19:59:25+00:00,6339.39013671875,16.719999313354492,6370.0,0.05,0.0,0.05,-41.15,-99.92715,54884.0,1173,0.040048662109374994,False,REGULAR,USD
SPXW250731C06375000,2025-07-31 19:59:22+00:00,6339.39013671875,16.719999313354492,6375.0,0.03,0.0,0.05,-36.370003,-99.86272,50390.0,3671,0.045785909423828125,False,REGULAR,USD
SPXW250731C06380000,2025-07-31 19:59:07+00:00,6339.39013671875,16.719999313354492,6380.0,0.03,0.0,0.05,-32.870003,-99.878456,54444.0,2957,0.0512790185546875,False,REGULAR,USD
SPXW250731C06385000,2025-07-31 19:57:46+00:00,6339.39013671875,16.719999313354492,6385.0,0.05,0.0,0.05,-28.650002,-99.86058,47419.0,938,0.05689419677734375,False,REGULAR,USD
