contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250403P05350000,2025-04-03 19:59:30+00:00,5396.52001953125,30.020000457763672,5350.0,0.05,0.0,0.05,-0.44,-89.79591,37133.0,4647,0.06836869140625002,False,REGULAR,USD
SPXW250403P05355000,2025-04-03 19:57:13+00:00,5396.52001953125,30.020000457763672,5355.0,0.03,0.0,0.05,-0.62,-95.38462,15383.0,269,0.06202109863281251,False,REGULAR,USD
SPXW250403P05360000,2025-04-03 19:59:05+00:00,5396.52001953125,30.020000457763672,5360.0,0.03,0.0,0.05,-0.75,-96.15385,23915.0,1419,0.05542936767578125,False,REGULAR,USD
SPXW250403P05365000,2025-04-03 19:59:57+00:00,5396.52001953125,30.020000457763672,5365.0,0.05,0.0,0.05,-0.39999998,-88.888885,25202.0,1207,0.04859349853515625,False,REGULAR,USD
SPXW250403P05370000,2025-04-03 19:59:54+00:00,5396.52001953125,30.020000457763672,5370.0,0.05,0.0,0.05,-0.65,-92.85715,39237.0,2334,0.04175762939453125,False,REGULAR,USD
SPXW250403P05375000,2025-04-03 19:59:57+00:00,5396.52001953125,30.020000457763672,5375.0,0.05,0.0,0.05,-0.49,-90.74074,40085.0,3411,0.034921760253906246,False,REGULAR,USD
SPXW250403P05380000,2025-04-03 19:59:59+00:00,5396.52001953125,30.020000457763672,5380.0,0.03,0.0,0.05,-0.47,-94.0,56432.0,1649,0.027841752929687498,False,REGULAR,USD
SPXW250403P05385000,2025-04-03 19:59:58+00:00,5396.52001953125,30.020000457763672,5385.0,0.1,0.0,0.05,-0.4,-80.0,43980.0,2005,0.020517607421875004,False,REGULAR,USD
SPXW250403P05390000,2025-04-03 20:00:00+00:00,5396.52001953125,30.020000457763672,5390.0,0.03,0.0,0.05,-0.54,-94.73685,63535.0,809,0.012766220092773438,False,REGULAR,USD
SPXW250403P05395000,2025-04-03 19:59:58+00:00,5396.52001953125,30.020000457763672,5395.0,0.6,0.3,0.45,-0.5799999,-49.15254,45644.0,371,0.009210957794189453,False,REGULAR,USD
SPXW250403P05400000,2025-04-03 19:59:59+00:00,5396.52001953125,30.020000457763672,5400.0,2.95,3.0,5.3,2.31,360.93744,122198.0,4624,0.029016667938232422,True,REGULAR,USD
SPXW250403P05405000,2025-04-03 19:59:58+00:00,5396.52001953125,30.020000457763672,5405.0,8.76,8.1,10.4,8.16,1359.9991,33692.0,247,0.04499246032714843,True,REGULAR,USD
SPXW250403P05410000,2025-04-03 19:59:50+00:00,5396.52001953125,30.020000457763672,5410.0,15.0,12.0,16.2,14.35,2207.6936,33738.0,640,0.06774308731079104,True,REGULAR,USD
SPXW250403P05415000,2025-04-03 19:59:52+00:00,5396.52001953125,30.020000457763672,5415.0,19.95,18.0,24.8,19.150002,2393.7524,31859.0,456,0.12058374542236328,True,REGULAR,USD
SPXW250403P05420000,2025-04-03 19:59:56+00:00,5396.52001953125,30.020000457763672,5420.0,25.1,22.0,30.2,24.1,2410.0,40600.0,784,0.1395044546508789,True,REGULAR,USD
SPXW250403P05425000,2025-04-03 19:59:49+00:00,5396.52001953125,30.020000457763672,5425.0,32.4,29.8,31.8,31.45,1233.3337,33505.0,1855,0.11362580718994139,True,REGULAR,USD
SPXW250403P05430000,2025-04-03 19:59:45+00:00,5396.52001953125,30.020000457763672,5430.0,37.6,29.0,30.0,36.699997,1112.1201,29046.0,538,1.0000000000000003e-05,True,REGULAR,USD
SPXW250403P05435000,2025-04-03 19:59:05+00:00,5396.52001953125,30.020000457763672,5435.0,40.0,28.3,28.9,39.15,838.32947,20720.0,390,1.0000000000000003e-05,True,REGULAR,USD
SPXW250403P05440000,2025-04-03 19:59:44+00:00,5396.52001953125,30.020000457763672,5440.0,48.1,27.9,28.4,47.199997,2408.169,30057.0,1004,1.0000000000000003e-05,True,REGULAR,USD
SPXW250403P05445000,2025-04-03 19:59:05+00:00,5396.52001953125,30.020000457763672,5445.0,50.88,39.1,39.6,49.98,1195.6937,16282.0,367,1.0000000000000003e-05,True,REGULAR,USD
