contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250318C05565000,2025-03-18 19:41:15+00:00,5614.66015625,21.700000762939453,5565.0,48.9,47.2,52.5,-81.99999,-62.643234,203.0,67,0.15015498291015628,True,REGULAR,USD
SPXW250318C05570000,2025-03-18 19:52:31+00:00,5614.66015625,21.700000762939453,5570.0,41.8,41.1,47.5,-62.56,-59.94634,742.0,74,0.13953497192382813,True,REGULAR,USD
SPXW250318C05575000,2025-03-18 19:57:32+00:00,5614.66015625,21.700000762939453,5575.0,39.4,36.1,42.5,-72.119995,-64.67001,830.0,93,0.12867082275390623,True,REGULAR,USD
SPXW250318C05580000,2025-03-18 19:59:05+00:00,5614.66015625,21.700000762939453,5580.0,32.2,32.0,37.5,-63.149998,-66.22968,1773.0,660,0.11760831130981445,True,REGULAR,USD
SPXW250318C05585000,2025-03-18 19:57:43+00:00,5614.66015625,21.700000762939453,5585.0,29.3,27.2,32.5,-62.180004,-67.971146,728.0,85,0.10624062713623048,True,REGULAR,USD
SPXW250318C05590000,2025-03-18 19:57:03+00:00,5614.66015625,21.700000762939453,5590.0,25.18,22.0,27.5,-64.51,-71.92552,3853.0,654,0.0945525115966797,True,REGULAR,USD
SPXW250318C05595000,2025-03-18 19:59:44+00:00,5614.66015625,21.700000762939453,5595.0,17.3,17.0,22.5,-62.890003,-78.42624,4201.0,66,0.08240663696289063,True,REGULAR,USD
SPXW250318C05600000,2025-03-18 19:59:51+00:00,5614.66015625,21.700000762939453,5600.0,15.6,14.0,16.0,-63.1,-80.177895,14851.0,749,0.05158419128417968,True,REGULAR,USD
SPXW250318C05605000,2025-03-18 19:59:57+00:00,5614.66015625,21.700000762939453,5605.0,10.4,9.0,10.8,-63.369995,-85.90212,16692.0,138,0.037332624816894526,True,REGULAR,USD
SPXW250318C05610000,2025-03-18 19:59:59+00:00,5614.66015625,21.700000762939453,5610.0,5.07,4.4,5.6,-63.949997,-92.6543,31575.0,159,0.02253174743652344,True,REGULAR,USD
SPXW250318C05615000,2025-03-18 19:59:59+00:00,5614.66015625,21.700000762939453,5615.0,0.57,0.3,0.85,-65.71,-99.140015,43634.0,176,0.008615870971679688,False,REGULAR,USD
SPXW250318C05620000,2025-03-18 19:59:59+00:00,5614.66015625,21.700000762939453,5620.0,0.05,0.0,0.05,-60.52,-99.91745,66563.0,199,0.010385872802734376,False,REGULAR,USD
SPXW250318C05625000,2025-03-18 19:59:39+00:00,5614.66015625,21.700000762939453,5625.0,0.03,0.0,0.05,-74.590004,-99.9598,47968.0,343,0.017954156494140627,False,REGULAR,USD
SPXW250318C05630000,2025-03-18 19:59:59+00:00,5614.66015625,21.700000762939453,5630.0,0.05,0.0,0.05,-50.850002,-99.901764,54781.0,414,0.025034163818359375,False,REGULAR,USD
SPXW250318C05635000,2025-03-18 19:57:30+00:00,5614.66015625,21.700000762939453,5635.0,0.02,0.0,0.05,-47.84,-99.95821,39265.0,180,0.031870032958984384,False,REGULAR,USD
SPXW250318C05640000,2025-03-18 19:59:57+00:00,5614.66015625,21.700000762939453,5640.0,0.03,0.0,0.05,-45.07,-99.93349,52100.0,314,0.03846176391601562,False,REGULAR,USD
SPXW250318C05645000,2025-03-18 19:55:50+00:00,5614.66015625,21.700000762939453,5645.0,0.03,0.0,0.05,-42.0,-99.92863,36240.0,270,0.04493142578125,False,REGULAR,USD
SPXW250318C05650000,2025-03-18 19:59:09+00:00,5614.66015625,21.700000762939453,5650.0,0.03,0.0,0.05,-38.280003,-99.92169,60752.0,1590,0.0512790185546875,False,REGULAR,USD
SPXW250318C05655000,2025-03-18 19:55:30+00:00,5614.66015625,21.700000762939453,5655.0,0.03,0.0,0.05,-34.95,-99.91424,33327.0,954,0.05762661132812501,False,REGULAR,USD
SPXW250318C05660000,2025-03-18 19:52:35+00:00,5614.66015625,21.700000762939453,5660.0,0.03,0.0,0.05,-31.39,-99.90452,39937.0,1031,0.06373006591796876,False,REGULAR,USD
