contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250728P06340000,2025-07-25 20:14:56+00:00,6388.64013671875,14.930000305175781,6340.0,2.05,2.0,2.15,-8.7,-80.93024,3742.0,1006,0.08466491516113282,False,REGULAR,USD
SPXW250728P06345000,2025-07-25 20:13:43+00:00,6388.64013671875,14.930000305175781,6345.0,2.45,2.4,2.45,-9.650001,-79.75207,2876.0,398,0.08147586013793948,False,REGULAR,USD
SPXW250728P06350000,2025-07-25 20:14:52+00:00,6388.64013671875,14.930000305175781,6350.0,2.75,2.65,2.8,-10.25,-78.84615,8210.0,868,0.07819525329589845,False,REGULAR,USD
SPXW250728P06355000,2025-07-25 20:14:56+00:00,6388.64013671875,14.930000305175781,6355.0,3.2,3.0,3.3,-10.8,-77.14286,2855.0,227,0.07557076782226566,False,REGULAR,USD
SPXW250728P06360000,2025-07-25 20:14:47+00:00,6388.64013671875,14.930000305175781,6360.0,3.79,3.5,3.8,-12.21,-76.3125,5831.0,264,0.07213757461547851,False,REGULAR,USD
SPXW250728P06365000,2025-07-25 20:14:59+00:00,6388.64013671875,14.930000305175781,6365.0,4.4,4.1,4.4,-13.190001,-74.985794,4446.0,267,0.06863571754455569,False,REGULAR,USD
SPXW250728P06370000,2025-07-25 20:14:50+00:00,6388.64013671875,14.930000305175781,6370.0,5.37,4.8,5.1,-15.13,-73.80488,6554.0,386,0.06490498092651367,False,REGULAR,USD
SPXW250728P06375000,2025-07-25 20:14:13+00:00,6388.64013671875,14.930000305175781,6375.0,6.6,5.7,6.0,-16.4,-71.304344,5732.0,308,0.061364977264404305,False,REGULAR,USD
SPXW250728P06380000,2025-07-25 20:14:56+00:00,6388.64013671875,14.930000305175781,6380.0,7.8,6.9,7.2,-17.98,-69.74399,4841.0,228,0.058267474060058604,False,REGULAR,USD
SPXW250728P06385000,2025-07-25 20:14:57+00:00,6388.64013671875,14.930000305175781,6385.0,9.3,8.3,8.6,-19.100002,-67.253525,4638.0,101,0.054712211761474616,False,REGULAR,USD
SPXW250728P06390000,2025-07-25 20:14:56+00:00,6388.64013671875,14.930000305175781,6390.0,11.42,10.2,10.3,-20.78,-64.534164,6169.0,92,0.05091281127929688,True,REGULAR,USD
SPXW250728P06395000,2025-07-25 20:14:50+00:00,6388.64013671875,14.930000305175781,6395.0,13.8,12.1,12.4,-21.600002,-61.016953,2710.0,93,0.04694556579589844,True,REGULAR,USD
SPXW250728P06400000,2025-07-25 20:13:51+00:00,6388.64013671875,14.930000305175781,6400.0,16.65,14.5,14.9,-18.550001,-52.698868,3182.0,281,0.042192500534057625,True,REGULAR,USD
SPXW250728P06405000,2025-07-25 20:14:36+00:00,6388.64013671875,14.930000305175781,6405.0,19.8,17.4,17.8,-22.850002,-53.57562,606.0,30,0.03524219161987305,True,REGULAR,USD
SPXW250728P06410000,2025-07-25 20:10:52+00:00,6388.64013671875,14.930000305175781,6410.0,24.54,20.3,22.7,-20.259998,-45.223213,204.0,31,0.04110150802612304,True,REGULAR,USD
SPXW250728P06415000,2025-07-25 20:14:13+00:00,6388.64013671875,14.930000305175781,6415.0,27.55,23.9,25.0,-22.45,-44.9,150.0,29,1.0000000000000003e-05,True,REGULAR,USD
SPXW250728P06420000,2025-07-25 20:14:13+00:00,6388.64013671875,14.930000305175781,6420.0,31.61,27.5,30.2,-23.89,-43.045044,60.0,32,1.0000000000000003e-05,True,REGULAR,USD
SPXW250728P06425000,2025-07-25 20:14:13+00:00,6388.64013671875,14.930000305175781,6425.0,35.92,31.9,33.1,-23.68,-39.731544,132.0,32,1.0000000000000003e-05,True,REGULAR,USD
SPXW250728P06430000,2025-07-25 20:06:06+00:00,6388.64013671875,14.930000305175781,6430.0,41.4,36.1,38.8,-18.099998,-30.420166,34.0,13,1.0000000000000003e-05,True,REGULAR,USD
SPXW250728P06435000,2025-07-25 20:06:06+00:00,6388.64013671875,14.930000305175781,6435.0,46.0,40.7,43.3,-8.220001,-15.1604595,27.0,0,1.0000000000000003e-05,True,REGULAR,USD
