contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250421C05110000,2025-04-21 19:57:02+00:00,5158.2001953125,33.81999969482422,5110.0,45.9,47.6,51.3,-112.52999,-70.09468,13568.0,18,0.16462017028808595,True,REGULAR,USD
SPXW250421C05115000,2025-04-21 19:59:29+00:00,5158.2001953125,33.81999969482422,5115.0,42.6,42.6,46.3,-165.70001,-79.54873,15256.0,6,0.15277946838378909,True,REGULAR,USD
SPXW250421C05120000,2025-04-21 19:59:51+00:00,5158.2001953125,33.81999969482422,5120.0,37.8,37.6,41.3,-140.9,-78.84723,28955.0,48,0.1407251455688477,True,REGULAR,USD
SPXW250421C05125000,2025-04-21 19:59:59+00:00,5158.2001953125,33.81999969482422,5125.0,33.5,32.6,36.3,-136.86,-80.33576,23952.0,98,0.12836565002441402,True,REGULAR,USD
SPXW250421C05130000,2025-04-21 19:59:59+00:00,5158.2001953125,33.81999969482422,5130.0,28.5,27.6,31.3,-141.85,-83.269745,30040.0,132,0.11570098175048829,True,REGULAR,USD
SPXW250421C05135000,2025-04-21 19:59:40+00:00,5158.2001953125,33.81999969482422,5135.0,23.7,22.6,26.3,-138.73,-87.29001,24671.0,22,0.10260907165527343,True,REGULAR,USD
SPXW250421C05140000,2025-04-21 19:00:21+00:00,5158.2001953125,33.81999969482422,5140.0,1.0,20.0,20.6,-163.59,-99.39243,17183.0,33,0.08002628967285157,True,REGULAR,USD
SPXW250421C05145000,2025-04-21 19:34:16+00:00,5158.2001953125,33.81999969482422,5145.0,1.0,14.1,17.4,-151.83,-99.34568,18919.0,24,0.08695371063232424,True,REGULAR,USD
SPXW250421C05150000,2025-04-21 19:36:28+00:00,5158.2001953125,33.81999969482422,5150.0,0.95,8.9,10.7,-144.46,-99.34668,38219.0,198,0.052804882202148434,True,REGULAR,USD
SPXW250421C05155000,2025-04-21 19:59:44+00:00,5158.2001953125,33.81999969482422,5155.0,1.0,3.5,5.5,-139.75,-99.28952,27018.0,24,0.034174087066650385,True,REGULAR,USD
SPXW250421C05160000,2025-04-21 19:59:59+00:00,5158.2001953125,33.81999969482422,5160.0,0.25,0.1,0.5,-136.78,-99.89046,34672.0,48,0.011026735534667969,False,REGULAR,USD
SPXW250421C05165000,2025-04-21 19:59:59+00:00,5158.2001953125,33.81999969482422,5165.0,0.1,0.0,0.1,-135.95,-99.9265,23573.0,16,0.015756912841796877,False,REGULAR,USD
SPXW250421C05170000,2025-04-21 19:59:55+00:00,5158.2001953125,33.81999969482422,5170.0,0.05,0.0,0.05,-134.05,-99.96271,26501.0,50,0.021860367431640628,False,REGULAR,USD
SPXW250421C05175000,2025-04-21 19:59:47+00:00,5158.2001953125,33.81999969482422,5175.0,0.05,0.0,0.05,-131.29,-99.96193,18948.0,36,0.029428651123046875,False,REGULAR,USD
SPXW250421C05180000,2025-04-21 19:59:11+00:00,5158.2001953125,33.81999969482422,5180.0,0.03,0.0,0.05,-116.75,-99.95719,19645.0,35,0.03687486572265625,False,REGULAR,USD
SPXW250421C05185000,2025-04-21 19:59:23+00:00,5158.2001953125,33.81999969482422,5185.0,0.03,0.0,0.05,-118.97,-99.97479,13436.0,18,0.043954873046874995,False,REGULAR,USD
SPXW250421C05190000,2025-04-21 19:58:59+00:00,5158.2001953125,33.81999969482422,5190.0,0.03,0.0,0.05,-143.53,-99.9791,16425.0,37,0.05103488037109375,False,REGULAR,USD
SPXW250421C05195000,2025-04-21 19:59:38+00:00,5158.2001953125,33.81999969482422,5195.0,0.05,0.0,0.05,-104.07,-99.95197,13454.0,11,0.05787074951171876,False,REGULAR,USD
SPXW250421C05200000,2025-04-21 19:58:26+00:00,5158.2001953125,33.81999969482422,5200.0,0.05,0.0,0.05,-99.81,-99.969955,34985.0,228,0.06470661865234376,False,REGULAR,USD
SPXW250421C05205000,2025-04-21 19:59:42+00:00,5158.2001953125,33.81999969482422,5205.0,0.03,0.0,0.05,-95.54,-99.96861,10533.0,81,0.071298349609375,False,REGULAR,USD
