contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250529C05865000,2025-05-29 19:53:30+00:00,5912.169921875,19.18000030517578,5865.0,41.5,45.1,49.4,-1.7999992,-4.157042,788.0,174,0.127938408203125,True,REGULAR,USD
SPXW250529C05870000,2025-05-29 19:58:50+00:00,5912.169921875,19.18000030517578,5870.0,42.0,40.1,44.4,3.1800003,8.191654,1642.0,312,0.11814236358642577,True,REGULAR,USD
SPXW250529C05875000,2025-05-29 19:59:41+00:00,5912.169921875,19.18000030517578,5875.0,32.2,36.0,37.8,-4.1499977,-11.416775,1997.0,355,0.07776801147460938,True,REGULAR,USD
SPXW250529C05880000,2025-05-29 19:59:42+00:00,5912.169921875,19.18000030517578,5880.0,27.1,31.1,34.4,-5.499998,-16.87116,6120.0,258,0.09800096343994141,True,REGULAR,USD
SPXW250529C05885000,2025-05-29 19:59:58+00:00,5912.169921875,19.18000030517578,5885.0,26.6,24.2,26.5,-3.7999992,-12.499998,5053.0,393,1.0000000000000003e-05,True,REGULAR,USD
SPXW250529C05890000,2025-05-29 19:59:55+00:00,5912.169921875,19.18000030517578,5890.0,21.6,20.1,24.4,-5.59,-20.559029,11821.0,412,0.07673042419433596,True,REGULAR,USD
SPXW250529C05895000,2025-05-29 19:59:58+00:00,5912.169921875,19.18000030517578,5895.0,16.7,16.5,19.2,-8.5,-33.730156,17435.0,576,0.06308920318603516,True,REGULAR,USD
SPXW250529C05900000,2025-05-29 19:59:59+00:00,5912.169921875,19.18000030517578,5900.0,11.4,10.9,12.9,-11.290001,-49.757607,53334.0,2119,0.03531848480224609,True,REGULAR,USD
SPXW250529C05905000,2025-05-29 19:59:58+00:00,5912.169921875,19.18000030517578,5905.0,6.5,6.5,7.7,-14.0,-68.29269,54105.0,991,0.02225709197998047,True,REGULAR,USD
SPXW250529C05910000,2025-05-29 19:59:59+00:00,5912.169921875,19.18000030517578,5910.0,1.7,1.6,2.15,-16.699999,-90.760864,71608.0,724,1.0000000000000003e-05,True,REGULAR,USD
SPXW250529C05915000,2025-05-29 19:59:58+00:00,5912.169921875,19.18000030517578,5915.0,0.05,0.0,0.05,-16.630001,-99.70025,65661.0,1057,0.005960868225097656,False,REGULAR,USD
SPXW250529C05920000,2025-05-29 19:59:58+00:00,5912.169921875,19.18000030517578,5920.0,0.05,0.0,0.05,-14.69,-99.66079,81303.0,785,0.013559669189453127,False,REGULAR,USD
SPXW250529C05925000,2025-05-29 19:59:29+00:00,5912.169921875,19.18000030517578,5925.0,0.03,0.0,0.05,-13.070001,-99.770996,55205.0,1121,0.02039553833007813,False,REGULAR,USD
SPXW250529C05930000,2025-05-29 19:59:11+00:00,5912.169921875,19.18000030517578,5930.0,0.03,0.0,0.05,-11.570001,-99.74139,59640.0,1005,0.026987269287109376,False,REGULAR,USD
SPXW250529C05935000,2025-05-29 19:58:23+00:00,5912.169921875,19.18000030517578,5935.0,0.02,0.0,0.05,-10.379999,-99.807686,40364.0,775,0.03345693115234375,False,REGULAR,USD
SPXW250529C05940000,2025-05-29 19:56:30+00:00,5912.169921875,19.18000030517578,5940.0,0.04,0.0,0.05,-9.1,-99.56236,44901.0,2353,0.039560385742187495,False,REGULAR,USD
SPXW250529C05945000,2025-05-29 19:59:00+00:00,5912.169921875,19.18000030517578,5945.0,0.05,0.0,0.05,-7.91,-99.37186,33625.0,1005,0.045663840332031254,False,REGULAR,USD
SPXW250529C05950000,2025-05-29 19:59:43+00:00,5912.169921875,19.18000030517578,5950.0,0.05,0.0,0.05,-6.75,-99.2647,48735.0,1899,0.051767294921875,False,REGULAR,USD
SPXW250529C05955000,2025-05-29 19:56:51+00:00,5912.169921875,19.18000030517578,5955.0,0.05,0.0,0.05,-5.98,-99.17081,25305.0,804,0.05762661132812501,False,REGULAR,USD
SPXW250529C05960000,2025-05-29 19:59:01+00:00,5912.169921875,19.18000030517578,5960.0,0.03,0.0,0.05,-5.35,-99.442375,32946.0,1484,0.063485927734375,False,REGULAR,USD
