contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250404P05025000,2025-04-04 19:59:55+00:00,5074.080078125,45.310001373291016,5025.0,0.05,0.0,0.05,-1.07,-95.53572,22395.0,1627,0.07642525146484377,False,REGULAR,USD
SPXW250404P05030000,2025-04-04 19:59:53+00:00,5074.080078125,45.310001373291016,5030.0,0.05,0.0,0.05,-1.0500001,-95.45455,25172.0,475,0.06934524414062501,False,REGULAR,USD
SPXW250404P05040000,2025-04-04 19:59:53+00:00,5074.080078125,45.310001373291016,5040.0,0.05,0.0,0.05,-1.1,-95.652176,31228.0,1006,0.05542936767578125,False,REGULAR,USD
SPXW250404P05050000,2025-04-04 19:59:58+00:00,5074.080078125,45.310001373291016,5050.0,0.2,0.05,0.15,-1.05,-83.99999,72949.0,28527,0.048349360351562495,False,REGULAR,USD
SPXW250404P05060000,2025-04-04 19:59:58+00:00,5074.080078125,45.310001373291016,5060.0,0.05,0.05,0.4,-1.1500001,-95.833336,34336.0,855,0.03870590209960938,False,REGULAR,USD
SPXW250404P05070000,2025-04-04 19:59:59+00:00,5074.080078125,45.310001373291016,5070.0,0.3,0.3,0.4,-1.05,-77.77778,38199.0,735,0.01627570648193359,False,REGULAR,USD
SPXW250404P05075000,2025-04-04 19:59:59+00:00,5074.080078125,45.310001373291016,5075.0,1.25,1.3,1.75,0.100000024,8.695654,34591.0,980,0.011667598266601563,True,REGULAR,USD
SPXW250404P05080000,2025-04-04 19:59:59+00:00,5074.080078125,45.310001373291016,5080.0,5.0,5.0,7.9,3.5,233.33333,31813.0,838,0.04065900756835937,True,REGULAR,USD
SPXW250404P05090000,2025-04-04 19:59:46+00:00,5074.080078125,45.310001373291016,5090.0,15.5,12.4,15.5,14.21,1596.6285,35376.0,2249,1.0000000000000003e-05,True,REGULAR,USD
SPXW250404P05100000,2025-04-04 19:59:30+00:00,5074.080078125,45.310001373291016,5100.0,27.0,22.6,28.7,25.4,1411.1117,88530.0,35469,0.10657631713867188,True,REGULAR,USD
SPXW250404P05110000,2025-04-04 19:59:13+00:00,5074.080078125,45.310001373291016,5110.0,35.86,30.0,38.7,34.56,976.27203,25399.0,1043,0.13144789459228517,True,REGULAR,USD
SPXW250404P05120000,2025-04-04 19:58:31+00:00,5074.080078125,45.310001373291016,5120.0,45.0,44.1,47.0,43.33,2594.6135,28822.0,769,0.1198208135986328,True,REGULAR,USD
