contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250423P05330000,2025-04-23 19:58:12+00:00,5375.85986328125,28.450000762939453,5330.0,0.05,0.0,0.05,-59.670002,-99.916275,29281.0,229,0.06788041503906252,False,REGULAR,USD
SPXW250423P05335000,2025-04-23 19:59:33+00:00,5375.85986328125,28.450000762939453,5335.0,0.05,0.0,0.05,-63.850002,-99.92175,24601.0,97,0.06128868408203126,False,REGULAR,USD
SPXW250423P05340000,2025-04-23 19:57:25+00:00,5375.85986328125,28.450000762939453,5340.0,0.03,0.0,0.05,-66.64,-99.955,44442.0,106,0.054696953125,False,REGULAR,USD
SPXW250423P05345000,2025-04-23 19:59:34+00:00,5375.85986328125,28.450000762939453,5345.0,0.03,0.0,0.05,-72.770004,-99.95879,32489.0,50,0.047861083984375,False,REGULAR,USD
SPXW250423P05350000,2025-04-23 19:59:34+00:00,5375.85986328125,28.450000762939453,5350.0,0.05,0.0,0.05,-74.53999,-99.93297,75511.0,563,0.04102521484375,False,REGULAR,USD
SPXW250423P05355000,2025-04-23 19:58:05+00:00,5375.85986328125,28.450000762939453,5355.0,0.05,0.0,0.05,-76.149994,-99.93438,30928.0,129,0.034189345703125,False,REGULAR,USD
SPXW250423P05360000,2025-04-23 19:59:34+00:00,5375.85986328125,28.450000762939453,5360.0,0.03,0.0,0.05,-80.22,-99.962616,47445.0,49,0.026987269287109376,False,REGULAR,USD
SPXW250423P05365000,2025-04-23 19:59:59+00:00,5375.85986328125,28.450000762939453,5365.0,0.1,0.0,0.15,-84.15,-99.8813,33055.0,107,0.023874507446289064,False,REGULAR,USD
SPXW250423P05370000,2025-04-23 19:59:59+00:00,5375.85986328125,28.450000762939453,5370.0,0.13,0.0,0.15,-88.3,-99.85299,36628.0,65,0.014780360107421876,False,REGULAR,USD
SPXW250423P05375000,2025-04-23 19:59:59+00:00,5375.85986328125,28.450000762939453,5375.0,0.25,0.05,0.25,-92.23,-99.72967,36736.0,154,0.005182677764892578,False,REGULAR,USD
SPXW250423P05380000,2025-04-23 19:59:53+00:00,5375.85986328125,28.450000762939453,5380.0,1.0,2.95,3.0,-95.9,-98.96801,50741.0,108,1.0000000000000003e-05,True,REGULAR,USD
SPXW250423P05385000,2025-04-23 20:00:00+00:00,5375.85986328125,28.450000762939453,5385.0,8.7,7.0,15.0,-92.490005,-91.40232,26568.0,42,0.08684690017700197,True,REGULAR,USD
SPXW250423P05390000,2025-04-23 19:59:53+00:00,5375.85986328125,28.450000762939453,5390.0,15.5,11.7,13.5,-97.6,-86.29532,27758.0,186,1.0000000000000003e-05,True,REGULAR,USD
SPXW250423P05395000,2025-04-23 19:59:57+00:00,5375.85986328125,28.450000762939453,5395.0,17.6,16.6,34.0,-89.200005,-83.5206,19528.0,38,0.20616943740844723,True,REGULAR,USD
SPXW250423P05400000,2025-04-23 19:59:50+00:00,5375.85986328125,28.450000762939453,5400.0,21.9,21.7,49.0,-92.95,-80.93165,47113.0,497,0.31674877593994133,True,REGULAR,USD
SPXW250423P05405000,2025-04-23 19:59:44+00:00,5375.85986328125,28.450000762939453,5405.0,26.9,24.8,55.5,-87.06,-76.395226,14122.0,21,0.348440963897705,True,REGULAR,USD
SPXW250423P05410000,2025-04-23 19:59:59+00:00,5375.85986328125,28.450000762939453,5410.0,33.0,29.8,33.5,-91.05,-73.39782,14955.0,58,1.0000000000000003e-05,True,REGULAR,USD
SPXW250423P05415000,2025-04-23 19:58:39+00:00,5375.85986328125,28.450000762939453,5415.0,32.17,34.8,38.5,-118.630005,-78.66711,9930.0,102,1.0000000000000003e-05,True,REGULAR,USD
SPXW250423P05420000,2025-04-23 19:57:40+00:00,5375.85986328125,28.450000762939453,5420.0,42.7,39.8,43.5,-113.100006,-72.59307,10290.0,32,1.0000000000000003e-05,True,REGULAR,USD
SPXW250423P05425000,2025-04-23 19:59:46+00:00,5375.85986328125,28.450000762939453,5425.0,45.5,44.8,48.5,-96.89,-68.04551,9604.0,24,1.0000000000000003e-05,True,REGULAR,USD
