contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250404C05030000,2025-04-04 19:57:55+00:00,5074.080078125,45.310001373291016,5030.0,40.2,41.4,46.5,-573.62,-93.45085,265.0,20,0.14563842651367187,True,REGULAR,USD
SPXW250404C05040000,2025-04-04 19:59:30+00:00,5074.080078125,45.310001373291016,5040.0,35.3,31.4,41.4,-395.0,-91.796425,193.0,12,0.1883015740966797,True,REGULAR,USD
SPXW250404C05060000,2025-04-04 19:57:56+00:00,5074.080078125,45.310001373291016,5060.0,10.3,12.8,15.2,-514.02,-97.533295,906.0,10,0.05222505401611328,True,REGULAR,USD
SPXW250404C05100000,2025-04-04 19:59:56+00:00,5074.080078125,45.310001373291016,5100.0,0.05,0.0,0.05,-303.56,-99.983536,16821.0,2,0.0434665966796875,False,REGULAR,USD
