contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250716C06215000,2025-07-16 19:54:46+00:00,6263.7001953125,17.15999984741211,6215.0,48.1,47.4,50.3,16.079998,50.218605,4498.0,161,0.11277132354736327,True,REGULAR,USD
SPXW250716C06220000,2025-07-16 19:41:12+00:00,6263.7001953125,17.15999984741211,6220.0,43.0,42.4,45.3,13.33,44.927536,10488.0,179,0.10407390075683592,True,REGULAR,USD
SPXW250716C06225000,2025-07-16 19:57:23+00:00,6263.7001953125,17.15999984741211,6225.0,37.86,37.4,40.3,13.5,55.418716,12317.0,480,0.09525440887451173,True,REGULAR,USD
SPXW250716C06230000,2025-07-16 19:58:35+00:00,6263.7001953125,17.15999984741211,6230.0,32.0,32.4,35.3,10.76,50.659134,23439.0,247,0.08625181335449221,True,REGULAR,USD
SPXW250716C06235000,2025-07-16 19:59:46+00:00,6263.7001953125,17.15999984741211,6235.0,28.8,27.5,30.3,10.0,53.19149,23080.0,216,0.07700507965087891,True,REGULAR,USD
SPXW250716C06240000,2025-07-16 19:59:46+00:00,6263.7001953125,17.15999984741211,6240.0,23.8,23.2,25.3,7.999999,50.632904,45322.0,437,0.06749894912719728,True,REGULAR,USD
SPXW250716C06245000,2025-07-16 19:59:57+00:00,6263.7001953125,17.15999984741211,6245.0,18.4,18.3,19.9,5.0999994,38.34586,58630.0,572,0.052377640380859375,True,REGULAR,USD
SPXW250716C06250000,2025-07-16 19:59:59+00:00,6263.7001953125,17.15999984741211,6250.0,13.4,13.3,14.5,2.2999992,20.720713,99513.0,1837,0.03724107299804687,True,REGULAR,USD
SPXW250716C06255000,2025-07-16 19:59:57+00:00,6263.7001953125,17.15999984741211,6255.0,8.3,8.3,9.0,-0.8999996,-9.782605,103511.0,1477,0.02030398651123047,True,REGULAR,USD
SPXW250716C06260000,2025-07-16 20:00:00+00:00,6263.7001953125,17.15999984741211,6260.0,3.8,3.8,3.9,-3.7,-49.333332,150810.0,1394,0.00980604461669922,True,REGULAR,USD
SPXW250716C06265000,2025-07-16 20:00:00+00:00,6263.7001953125,17.15999984741211,6265.0,0.05,0.0,0.05,-5.95,-99.166664,163078.0,1258,0.0031227618408203126,False,REGULAR,USD
SPXW250716C06270000,2025-07-16 19:59:46+00:00,6263.7001953125,17.15999984741211,6270.0,0.05,0.0,0.05,-4.64,-98.9339,136347.0,1989,0.010630010986328126,False,REGULAR,USD
SPXW250716C06275000,2025-07-16 19:59:36+00:00,6263.7001953125,17.15999984741211,6275.0,0.03,0.0,0.05,-3.6200001,-99.17808,79992.0,2642,0.017343811035156254,False,REGULAR,USD
SPXW250716C06280000,2025-07-16 19:59:28+00:00,6263.7001953125,17.15999984741211,6280.0,0.03,0.0,0.05,-2.8700001,-98.965515,60174.0,2795,0.023691403808593754,False,REGULAR,USD
SPXW250716C06285000,2025-07-16 19:59:04+00:00,6263.7001953125,17.15999984741211,6285.0,0.03,0.0,0.05,-2.17,-98.63636,41876.0,3178,0.029672789306640624,False,REGULAR,USD
SPXW250716C06290000,2025-07-16 19:58:41+00:00,6263.7001953125,17.15999984741211,6290.0,0.03,0.0,0.05,-1.62,-98.181816,36419.0,2381,0.035654174804687494,False,REGULAR,USD
SPXW250716C06295000,2025-07-16 19:58:51+00:00,6263.7001953125,17.15999984741211,6295.0,0.03,0.0,0.05,-1.23,-97.61905,20051.0,1213,0.0415134912109375,False,REGULAR,USD
SPXW250716C06300000,2025-07-16 19:56:38+00:00,6263.7001953125,17.15999984741211,6300.0,0.03,0.0,0.05,-0.92,-96.84211,27348.0,4978,0.04712866943359375,False,REGULAR,USD
SPXW250716C06305000,2025-07-16 19:58:08+00:00,6263.7001953125,17.15999984741211,6305.0,0.03,0.0,0.05,-0.57000005,-95.0,15960.0,1795,0.05274384765625,False,REGULAR,USD
SPXW250716C06310000,2025-07-16 19:59:02+00:00,6263.7001953125,17.15999984741211,6310.0,0.03,0.0,0.05,-0.42,-93.333336,13360.0,5061,0.058359025878906255,False,REGULAR,USD
