contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250818C06400000,2025-08-15 20:13:28+00:00,6449.7998046875,15.09000015258789,6400.0,52.12,48.3,53.4,-18.329998,-26.01845,537.0,2338,0.08147586013793948,True,REGULAR,USD
SPXW250818C06405000,2025-08-15 19:58:19+00:00,6449.7998046875,15.09000015258789,6405.0,49.74,43.9,49.1,-23.389996,-31.984133,220.0,250,0.08078922149658202,True,REGULAR,USD
SPXW250818C06410000,2025-08-15 20:08:01+00:00,6449.7998046875,15.09000015258789,6410.0,41.79,39.7,44.8,-19.91,-32.269043,509.0,686,0.07937016830444338,True,REGULAR,USD
SPXW250818C06415000,2025-08-15 20:13:28+00:00,6449.7998046875,15.09000015258789,6415.0,39.17,35.5,40.6,-25.260002,-39.20534,120.0,552,0.07790533920288087,True,REGULAR,USD
SPXW250818C06420000,2025-08-15 20:11:49+00:00,6449.7998046875,15.09000015258789,6420.0,34.15,31.4,36.6,-19.849998,-36.75926,336.0,533,0.07684486396789553,True,REGULAR,USD
SPXW250818C06425000,2025-08-15 20:14:02+00:00,6449.7998046875,15.09000015258789,6425.0,31.14,30.3,30.7,-20.02,-39.132137,740.0,1880,0.06521015365600585,True,REGULAR,USD
SPXW250818C06430000,2025-08-15 20:11:07+00:00,6449.7998046875,15.09000015258789,6430.0,26.1,26.6,26.9,-20.01,-43.396225,756.0,505,0.06421834228515624,True,REGULAR,USD
SPXW250818C06435000,2025-08-15 20:13:02+00:00,6449.7998046875,15.09000015258789,6435.0,23.65,23.0,23.4,-23.9,-50.26288,2422.0,390,0.06367666069030761,True,REGULAR,USD
SPXW250818C06440000,2025-08-15 20:14:53+00:00,6449.7998046875,15.09000015258789,6440.0,20.8,19.7,20.1,-16.260002,-43.8748,954.0,1259,0.0629747634124756,True,REGULAR,USD
SPXW250818C06445000,2025-08-15 20:14:55+00:00,6449.7998046875,15.09000015258789,6445.0,17.9,16.7,17.1,-16.42,-47.843822,1686.0,599,0.062486487045288086,True,REGULAR,USD
SPXW250818C06450000,2025-08-15 20:14:59+00:00,6449.7998046875,15.09000015258789,6450.0,14.83,13.9,14.3,-16.37,-52.46795,7914.0,4779,0.061715925903320326,False,REGULAR,USD
SPXW250818C06455000,2025-08-15 20:14:55+00:00,6449.7998046875,15.09000015258789,6455.0,12.41,11.5,11.8,-16.39,-56.90972,5431.0,324,0.06105217521667482,False,REGULAR,USD
SPXW250818C06460000,2025-08-15 20:14:55+00:00,6449.7998046875,15.09000015258789,6460.0,10.22,9.3,9.6,-13.429999,-56.786465,8525.0,608,0.060464717712402354,False,REGULAR,USD
SPXW250818C06465000,2025-08-15 20:14:55+00:00,6449.7998046875,15.09000015258789,6465.0,8.2,7.5,7.8,-11.900001,-59.203983,6488.0,1353,0.060434200439453134,False,REGULAR,USD
SPXW250818C06470000,2025-08-15 20:14:59+00:00,6449.7998046875,15.09000015258789,6470.0,6.5,5.9,6.2,-12.030001,-64.921745,6177.0,1649,0.06012902770996094,False,REGULAR,USD
SPXW250818C06475000,2025-08-15 20:14:55+00:00,6449.7998046875,15.09000015258789,6475.0,5.2,4.6,4.8,-9.900001,-65.56291,4713.0,1375,0.05954919952392578,False,REGULAR,USD
SPXW250818C06480000,2025-08-15 20:14:29+00:00,6449.7998046875,15.09000015258789,6480.0,4.0,3.5,3.8,-10.0,-71.42857,5633.0,1015,0.05995355339050293,False,REGULAR,USD
SPXW250818C06490000,2025-08-15 20:14:55+00:00,6449.7998046875,15.09000015258789,6490.0,2.4,2.05,2.2,-7.7000003,-76.237625,4818.0,653,0.05982385498046875,False,REGULAR,USD
