contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250429P05515000,2025-04-29 19:59:38+00:00,5560.830078125,24.170000076293945,5515.0,0.05,0.0,0.05,-25.59,-99.80499,29944,550,0.065439033203125,False,REGULAR,USD
SPXW250429P05520000,2025-04-29 19:58:39+00:00,5560.830078125,24.170000076293945,5520.0,0.05,0.0,0.05,-27.92,-99.82124,44607,501,0.0590914404296875,False,REGULAR,USD
SPXW250429P05525000,2025-04-29 19:59:57+00:00,5560.830078125,24.170000076293945,5525.0,0.05,0.0,0.05,-30.27,-99.83509,40119,392,0.05274384765625,False,REGULAR,USD
SPXW250429P05530000,2025-04-29 19:59:38+00:00,5560.830078125,24.170000076293945,5530.0,0.05,0.0,0.1,-33.15,-99.8494,48639,456,0.05103488037109375,False,REGULAR,USD
SPXW250429P05535000,2025-04-29 19:59:39+00:00,5560.830078125,24.170000076293945,5535.0,0.05,0.0,0.05,-35.31,-99.858604,32221,749,0.039682454833984374,False,REGULAR,USD
SPXW250429P05540000,2025-04-29 19:59:39+00:00,5560.830078125,24.170000076293945,5540.0,0.05,0.0,0.05,-37.63,-99.8673,43313,258,0.03296865478515625,False,REGULAR,USD
SPXW250429P05545000,2025-04-29 19:59:45+00:00,5560.830078125,24.170000076293945,5545.0,0.05,0.0,0.05,-41.170002,-99.8787,33520,200,0.026010716552734372,False,REGULAR,USD
SPXW250429P05550000,2025-04-29 19:59:55+00:00,5560.830078125,24.170000076293945,5550.0,0.05,0.0,0.05,-44.15,-99.88688,55969,508,0.01893070922851563,False,REGULAR,USD
SPXW250429P05555000,2025-04-29 19:59:59+00:00,5560.830078125,24.170000076293945,5555.0,0.05,0.05,0.1,-47.48,-99.894806,30411,169,0.01297984100341797,False,REGULAR,USD
SPXW250429P05560000,2025-04-29 19:59:58+00:00,5560.830078125,24.170000076293945,5560.0,0.15,0.1,0.2,-49.5,-99.69788,38477,135,0.0044044873046874995,False,REGULAR,USD
SPXW250429P05565000,2025-04-29 20:00:00+00:00,5560.830078125,24.170000076293945,5565.0,4.4,4.4,5.3,-48.5,-91.68242,23579,59,0.023447265625,True,REGULAR,USD
SPXW250429P05570000,2025-04-29 19:59:56+00:00,5560.830078125,24.170000076293945,5570.0,10.6,8.1,10.3,-44.82,-80.87334,13647,125,0.03635607208251952,True,REGULAR,USD
SPXW250429P05575000,2025-04-29 19:59:55+00:00,5560.830078125,24.170000076293945,5575.0,15.4,12.6,15.5,-36.25,-70.18393,3432,92,0.05071444900512695,True,REGULAR,USD
SPXW250429P05580000,2025-04-29 19:59:59+00:00,5560.830078125,24.170000076293945,5580.0,20.4,17.2,21.3,-45.89,-69.22613,2540,92,0.0729462823486328,True,REGULAR,USD
SPXW250429P05585000,2025-04-29 19:59:52+00:00,5560.830078125,24.170000076293945,5585.0,23.7,23.1,26.3,-44.27,-65.131676,1350,69,0.08451232879638673,True,REGULAR,USD
SPXW250429P05590000,2025-04-29 19:58:00+00:00,5560.830078125,24.170000076293945,5590.0,30.4,27.2,31.3,-40.97,-57.40507,1164,77,0.09562061614990236,True,REGULAR,USD
SPXW250429P05595000,2025-04-29 19:59:12+00:00,5560.830078125,24.170000076293945,5595.0,32.3,32.2,36.3,-45.030003,-58.230965,394,30,0.10639321350097657,True,REGULAR,USD
SPXW250429P05600000,2025-04-29 19:59:32+00:00,5560.830078125,24.170000076293945,5600.0,38.82,36.9,41.3,-44.57,-53.447655,2524,154,0.1168911553955078,True,REGULAR,USD
SPXW250429P05605000,2025-04-29 19:53:34+00:00,5560.830078125,24.170000076293945,5605.0,42.9,41.9,46.3,-31.669998,-42.470158,139,13,0.12711444183349607,True,REGULAR,USD
SPXW250429P05610000,2025-04-29 19:59:20+00:00,5560.830078125,24.170000076293945,5610.0,44.6,46.9,51.3,-45.85,-50.69099,330,112,0.13715462463378908,True,REGULAR,USD
