contractSymbol,lastTradeDate,spx_close,vix_close,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250403C05400000,2025-04-03 19:59:59+00:00,5396.52001953125,30.020000457763672,5400.0,0.05,0.0,0.05,-270.65002,-99.98153,12260.0,12,0.007700352783203126,False,REGULAR,USD
SPXW250403C05420000,2025-04-03 19:59:28+00:00,5396.52001953125,30.020000457763672,5420.0,0.05,0.0,0.05,-182.86,-99.972664,16543.0,7,0.037485211181640624,False,REGULAR,USD
SPXW250403C05430000,2025-04-03 19:59:39+00:00,5396.52001953125,30.020000457763672,5430.0,0.05,0.0,0.05,-225.65,-99.977844,22467.0,1,0.05103488037109375,False,REGULAR,USD
